store,flyer_id,item_id,name,brand,price,original_price,pre_price_text,post_price_text,display_price,sale_story,valid_from,valid_to,page_number,left,top,right,bottom,cutout_image_url
Walmart,8072271,1032945158,10-OZ. Scented candles,,14.97,,,,$14.97,,2026-08-13T00:00:00-04:00,2026-08-19T23:59:59-04:00,,8450.12,-1098.51,8746.75,-1313.01,http://f.wishabi.net/page_items/430536559/1786586767/extra_large.jpg
Walmart,8080972,1032870459,110430_WK28 PET FLIPP_HEADERS_IMAGES_BANNERS_v4_EN_Page_04-2,,,,,,,,2026-08-13T00:00:00-04:00,2026-08-19T23:59:59-04:00,,1155.0,-197.81,2311.49,-933.84,http://f.wishabi.net/page_items/429768356/1785960814/extra_large.jpg
Walmart,8072271,1032574495,"15.6"" Aspire Lite FHD IPS laptop",Aspire,399.98,,,,$399.98,,2026-08-13T00:00:00-04:00,2026-09-16T23:59:59-04:00,,11650.9,-227.27,12194.9,-1170.76,http://f.wishabi.net/page_items/430352843/1786500161/extra_large.jpg
Walmart,8072271,1032574497,"16"" OmniBook 5 laptop",,899.98,,,,$899.98,,2026-08-13T00:00:00-04:00,2026-09-16T23:59:59-04:00,,11643.3,-1188.67,12187.5,-1851.08,http://f.wishabi.net/page_items/430352912/1786500162/extra_large.jpg
Walmart,8033586,1030255372,"16.14"" NEON GAMING SIGN",,,,,,,,2026-07-30T00:00:00-04:00,2026-09-16T23:59:59-04:00,,3474.09,-867.08,3583.66,-934.69,http://f.wishabi.net/page_items/429173380/1785429059/extra_large.jpg
Walmart,8080972,1032870406,1805EN-5HoQJS3rrdazS,,,,,,,,2026-08-13T00:00:00-04:00,2026-08-19T23:59:59-04:00,,0.0,0.0,1156.49,-269.57,http://f.wishabi.net/page_items/429768337/1785960814/extra_large.jpg
Walmart,8080972,1032870418,1900EN-5quhYQMv7U6jc,,,,,,,,2026-08-13T00:00:00-04:00,2026-08-19T23:59:59-04:00,,0.0,0.0,1.84,-1.84,http://f.wishabi.net/page_items/429768345/1785960819/extra_large.jpg
Walmart,8072271,1032574530,"21.5"" FHD monitor",,89.98,,,,$89.98,,2026-08-13T00:00:00-04:00,2026-09-16T23:59:59-04:00,,12892.3,-1195.64,13264.6,-1645.39,http://f.wishabi.net/page_items/430349508/1786500163/extra_large.jpg
Walmart,8072271,1032576811,"24"" Rock Creek mountain bike",,148.0,,,,$148.0,,2026-08-13T00:00:00-04:00,2026-09-16T23:59:59-04:00,,33962.5,-791.59,34304.5,-1081.65,http://f.wishabi.net/page_items/430352262/1786500171/extra_large.jpg
Walmart,8072271,1032574508,"27"" FHD IPS monitor",,129.98,,,,$129.98,,2026-08-13T00:00:00-04:00,2026-09-16T23:59:59-04:00,,13309.0,-1203.2,13679.6,-1628.49,http://f.wishabi.net/page_items/430349000/1786500159/extra_large.jpg
